id,target
0,171
1,8089
2,8568
3,47178
4,3634
5,215
6,1054
7,1106
8,109
9,3863
10,590
11,175
12,1399
13,39
14,444
15,64492
16,62284
17,154527
18,673
19,33
20,14480
21,176
22,1131
23,270
24,439
25,621
26,2211
27,11465
28,1308
29,2102
30,1461
31,322
32,1112
33,1106
34,14480
35,749
36,298200
37,276
38,550
39,13321
40,6503
41,121
42,33
43,14480
44,11495
45,17497
46,11852
47,3863
48,1054
49,3863
50,30954
51,550
52,6672
53,2828
54,6029
55,992
56,564
57,15764
58,6503
59,439
60,5755
61,33
62,844
63,2717
64,14480
65,439
66,54
67,2712
68,433
69,607
70,165
71,131
72,607
73,5164
74,14600
75,121
76,60667
77,2784
78,2756
79,121
80,31446
81,15196
82,760
83,321881
84,3651
85,2306
86,172
87,1668
88,5855
89,2201
90,50291
91,23383
92,882
93,1779
94,749
95,435
96,445
97,6700
98,607
99,3800
100,69062
101,121
102,1072
103,14480
104,88
105,329354
106,2237
107,5328
108,5749
109,464
110,145903
111,1199
112,607
113,238
114,44
115,6080
116,439
117,31
118,8568
119,62508
120,5307
121,296235
122,343
123,2754
124,31525
125,206753
126,1469
127,4453
128,59
129,239
130,778
131,30327
132,14480
133,433
134,121
135,3835
136,48979
137,904
138,243701
139,14480
140,4132
141,21845
142,3651
143,778
144,439
145,2716
146,42374
147,12481
148,16763
149,78503
150,772
151,2003
152,1712
153,1087
154,839
155,14480
156,14480
157,249
158,1461
159,992
160,4524
161,1430
162,4883
163,14480
164,218
165,69062
166,14480
167,4360
168,9009
169,11768
170,67
171,10051
172,3835
173,15196
174,1814
175,42374
176,2003
177,607
178,618
179,1399
180,772
181,11718
182,2651
183,30327
184,42
185,992
186,275
187,1374
188,185158
189,511
190,51748
191,385
192,33
193,28960
194,65
195,356
196,1127
197,4146
198,236
199,439
200,14480
201,14480
202,14480
203,1780
204,413
205,2741
206,439
207,39
208,167955
209,4220
210,13302
211,10672
212,719
213,439
214,296235
215,69
216,14480
217,11718
218,60667
219,22226
220,11382
221,1199
222,11495
223,1299
224,672
225,7599
226,291
227,7812
228,16086
229,2952
230,8568
231,439
232,20868
233,809
234,47178
235,322
236,10544
237,517
238,119647
239,95909
240,20868
241,719
242,11495
243,113157
244,12481
245,33
246,297
247,12486
248,15269
249,403
250,809
251,5643
252,618
253,2571
254,1267
255,35821
256,33
257,2003
258,30327
259,14480
260,6029
261,1054
262,961
263,29913
264,352
265,3521
266,97499
267,39
268,37706
269,2003
270,2349
271,433
272,36
273,155
274,1054
275,59
276,312
277,50666
278,11465
279,22971
280,50666
281,31446
282,69
283,14480
284,97499
285,146
286,98265
287,46
288,58
289,132
290,11469
291,607
292,607
293,42374
294,433
295,154527
296,302
297,1199
298,15196
299,445
300,618
301,62508
302,2046
303,14480
304,439
305,11718
306,31525
307,11718
308,920
309,5328
310,7847
311,618
312,16125
313,1054
314,1780
315,1430
316,11469
317,5397
318,253
319,2828
320,951
321,6685
322,291
323,6503
324,322
325,70
326,11718
327,139
328,2340
329,30327
330,5818
331,206753
332,11718
333,2555
334,121
335,721
336,2571
337,995
338,448
339,303
340,47293
341,607
342,121
343,4514
344,592
345,453
346,178682
347,618
348,283
349,7864
350,176
351,423
352,373
353,14329
354,9122
355,2251
356,834
357,13302
358,51748
359,59
360,1299
361,20868
362,10672
363,265
364,140
365,992
366,1091
367,426
368,2848
369,159
370,148
371,356
372,602
373,970
374,1377
375,775
376,992
377,2828
378,22
379,340
380,992
381,607
382,1537
383,56270
384,607
385,6520
386,296235
387,628
388,40350
389,2146
390,11469
391,474
392,6029
393,11353
394,16288
395,11465
396,882
397,22971
398,14480
399,778
400,453
401,15251
402,995
403,23383
404,11476
405,88
406,719
407,39
408,7714
409,33
410,439
411,329354
412,1384
413,1551
414,180
415,37311
416,80
417,1054
418,439
419,1069
420,8695
421,120484
422,866
423,9139
424,747
425,12481
426,464
427,256558
428,180
429,242
430,2426
431,377
432,44
433,29694
434,775
435,4294
436,1712
437,2551
438,2003
439,809
440,618
441,11495
442,4407
443,291
444,336
445,33
446,4220
447,329354
448,15764
449,49
450,2426
451,607
452,1054
453,13691
454,265
455,207
456,327
457,3863
458,11465
459,64
460,184
461,464
462,98265
463,1054
464,11465
465,1754
466,4728
467,39
468,1780
469,34
470,2330
471,45734
472,171
473,33
474,133
475,2712
476,85
477,439
478,168
479,2886
480,20656
481,698
482,265
483,80
484,11495
485,174
486,33
487,9730
488,811
489,698
490,29
491,298200
492,453
493,1054
494,595
495,19279
496,2948
497,1641
498,2395
499,14480
500,2003
501,121
502,14480
503,747
504,641
505,919
506,78503
507,16125
508,607
509,1082
510,10051
511,2709
512,12767
513,607
514,15763
515,1085
516,16086
517,3863
518,1712
519,50
520,1430
521,1054
522,369
523,1054
524,11718
525,121
526,97499
527,1996
528,775
529,8568
530,439
531,60667
532,121
533,42374
534,7080
535,27
536,1706
537,249
538,13922
539,2340
540,6269
541,17497
542,33
543,6480
544,140
545,14480
546,48
547,12486
548,618
549,7889
550,11469
551,3993
552,19045
553,1054
554,14480
555,31446
556,245091
557,11469
558,618
559,34
560,992
561,2952
562,384
563,1054
564,2003
565,4437
566,14480
567,8567
568,17229
569,113157
570,33
571,595
572,543
573,1054
574,7599
575,154527
576,5669
577,2551
578,20868
579,78503
580,274
581,1494
582,2678
583,121
584,5307
585,14714
586,439
587,749
588,464
589,56270
590,1054
591,45
592,4728
593,206753
594,14480
595,399
596,672
597,2003
598,618
599,121
600,699
601,5985
602,64492
603,31575
604,492
605,13057
606,2252
607,464
608,2237
609,64492
610,212549
611,33
612,174
613,172
614,69
615,1461
616,5463
617,439
618,721
619,296235
620,518
621,47019
622,27
623,524
624,2606
625,439
626,32
627,121
628,131
629,15764
630,38168
631,844
632,48
633,85
634,1780
635,2606
636,16288
637,2525
638,452
639,2003
640,550
641,2716
642,992
643,1789
644,433
645,31525
646,15196
647,5312
648,11718
649,152
650,1751
651,11465
652,24234
653,194
654,433
655,2222
656,7864
657,37311
658,267
659,33
660,5501
661,2678
662,537
663,11465
664,6029
665,3515
666,13993
667,121
668,389
669,16721
670,618
671,7539
672,618
673,14480
674,69
675,3173
676,1545
677,934
678,37
679,597
680,433
681,14480
682,14600
683,26
684,119
685,14480
686,33
687,42
688,121
689,41
690,11718
691,11469
692,15188
693,369
694,11495
695,16125
696,14480
697,622
698,992
699,234
700,31
701,6685
702,43
703,9742
704,1054
705,992
706,2237
707,31575
708,3993
709,12162
710,1198
711,68
712,1054
713,3173
714,121
715,14480
716,97499
717,203
718,439
719,184
720,28780
721,329354
722,607
723,6503
724,2551
725,377
726,4967
727,3138
728,5660
729,16125
730,15196
731,2717
732,121
733,98265
734,249
735,13321
736,1603
737,445
738,43
739,595
740,439
741,39
742,3835
743,433
744,324
745,373
746,2953
747,20868
748,8695
749,15196
750,1188
751,241
752,1054
753,167955
754,1603
755,755
756,747
757,809
758,4640
759,3223
760,9139
761,45645
762,439
763,68548
764,4967
765,439
766,2132
767,2430
768,133
769,95909
770,11465
771,1096
772,453
773,1054
774,13384
775,1800
776,185158
777,154527
778,15763
779,4553
780,1712
781,78503
782,28722
783,3316
784,249
785,607
786,11795
787,8568
788,830
789,121
790,33
791,4028
792,747
793,121
794,12767
795,8567
796,20868
797,1230
798,2306
799,3173
800,97499
801,1054
802,14480
803,747
804,615
805,14480
806,121
807,7599
808,167
809,30
810,1812
811,62508
812,14480
813,56
814,6030
815,377
816,74
817,13656
818,62508
819,747
820,2756
821,383
822,29053
823,121
824,14480
825,607
826,51
827,9484
828,11718
829,1029
830,121
831,992
832,4147
833,340
834,2368
835,2848
836,3210
837,4294
838,19069
839,15764
840,433
841,179
842,242
843,121
844,433
845,6029
846,464
847,16125
848,166
849,2368
850,68
851,33
852,1508
853,174
854,8568
855,71
856,1012
857,154527
858,1198
859,607
860,22898
861,2051
862,384
863,11469
864,33
865,31525
866,37
867,41746
868,3863
869,1812
870,11768
871,14480
872,778
873,78503
874,33
875,439
876,140
877,439
878,22898
879,2578
880,1241
881,3265
882,295
883,3142
884,14480
885,6775
886,7821
887,10768
888,691
889,6029
890,20551
891,5855
892,934
893,3454
894,811
895,4718
896,42813
897,116
898,2234
899,651
900,21426
901,91
902,11465
903,2395
904,16288
905,2551
906,43
907,618
908,190
909,10051
910,57
911,14480
912,2003
913,31
914,3049
915,13497
916,3521
917,15
918,3173
919,10672
920,11469
921,265
922,920
923,354
924,6108
925,778
926,276
927,296235
928,25701
929,11465
930,4724
931,2076
932,10768
933,1988
934,172
935,23509
936,19279
937,13922
938,13321
939,88
940,6029
941,453
942,15196
943,34
944,31390
945,1528
946,52727
947,79
948,9239
949,2741
950,453
951,3800
952,28722
953,439
954,57
955,36745
956,46961
957,1712
958,5818
959,70
960,12576
961,439
962,960
963,439
964,132
965,323
966,78503
967,31
968,14480
969,778
970,66
971,36745
972,445
973,45734
974,79
975,9516
976,11469
977,56
978,11495
979,1772
980,15764
981,11718
982,3173
983,439
984,13922
985,7539
986,2003
987,1812
988,1033
989,453
990,276
991,35
992,13827
993,13221
994,146
995,10051
996,5818
997,1054
998,2003
999,28
1000,245091
1001,11718
1002,11469
1003,433
1004,1733
1005,9164
1006,1054
1007,16125
1008,39
1009,1461
1010,4718
1011,5669
1012,283
1013,148
1014,585
1015,121
1016,6994
1017,13691
1018,9122
1019,2237
1020,1659
1021,82
1022,14480
1023,835
1024,98265
1025,6029
1026,121
1027,8535
1028,1054
1029,8568
1030,2678
1031,85983
1032,42
1033,4104
1034,4360
1035,15078
1036,33
1037,9742
1038,69062
1039,4544
1040,10672
1041,2003
1042,1054
1043,775
1044,38
1045,1378
1046,38168
1047,69062
1048,14480
1049,7080
1050,121
1051,33
1052,1641
1053,22971
1054,444
1055,992
1056,11768
1057,439
1058,607
1059,66
1060,3173
1061,231
1062,72
1063,164
1064,22971
1065,6029
1066,2918
1067,69062
1068,579
1069,33
1070,1198
1071,69062
1072,485
1073,4853
1074,509
1075,139
1076,14480
1077,56
1078,17229
1079,6029
1080,6029
1081,215
1082,14480
1083,6685
1084,18766
1085,1538
1086,29109
1087,3521
1088,121
1089,9122
1090,3838
1091,52727
1092,321881
1093,439
1094,10199
1095,904
1096,56
1097,30327
1098,446
1099,4731
1100,1054
1101,464
1102,995
1103,641
1104,651
1105,336
1106,9312
1107,11718
1108,607
1109,1641
1110,121
1111,4015
1112,385
1113,2513
1114,18488
1115,48
1116,65323
1117,6425
1118,4350
1119,14480
1120,12486
1121,276
1122,5146
1123,249
1124,5451
1125,377
1126,69062
1127,360
1128,439
1129,607
1130,223
1131,22971
1132,38
1133,3863
1134,13922
1135,249
1136,239
1137,309
1138,996
1139,2003
1140,212549
1141,3552
1142,140
1143,2848
1144,1661
1145,1710
1146,11718
1147,66
1148,14480
1149,3188
1150,10051
1151,19439
1152,9023
1153,8568
1154,49
1155,618
1156,1907
1157,439
1158,15251
1159,11469
1160,69062
1161,951
1162,5546
1163,1464
1164,21505
1165,830
1166,904
1167,30327
1168,7622
1169,16086
1170,784
1171,698
1172,3173
1173,294
1174,5818
1175,645
1176,492
1177,2294
1178,11768
1179,2051
1180,15764
1181,59
1182,14480
1183,12481
1184,5522
1185,13980
1186,341
1187,15269
1188,29109
1189,13321
1190,992
1191,52727
1192,50666
1193,607
1194,105304
1195,15764
1196,1199
1197,778
1198,369
1199,29053
1200,486
1201,47293
1202,241
1203,36268
1204,3569
1205,234304
1206,28722
1207,4437
1208,1054
1209,175
1210,3863
1211,11469
1212,4147
1213,17882
1214,6503
1215,163
1216,69062
1217,14480
1218,82
1219,139
1220,9122
1221,15500
1222,3305
1223,42813
1224,276
1225,1712
1226,276
1227,5603
1228,14480
1229,11465
1230,7165
1231,63
1232,960
1233,607
1234,62
1235,385
1236,433
1237,749
1238,2948
1239,747
1240,685
1241,12767
1242,9742
1243,1054
1244,31525
1245,11210
1246,607
1247,4986
1248,123
1249,8568
1250,6029
1251,1033
1252,44
1253,37706
1254,622
1255,166
1256,329354
1257,6882
1258,439
1259,123
1260,1054
1261,453
1262,1144
1263,3051
1264,14480
1265,5463
1266,238
1267,14480
1268,315
1269,12481
1270,175
1271,775
1272,17229
1273,1012
1274,139
1275,4342
1276,7165
1277,2149
1278,20868
1279,14480
1280,6965
1281,4350
1282,7080
1283,464
1284,1641
1285,2473
1286,275
1287,607
1288,245091
1289,672
1290,10611
1291,3800
1292,607
1293,31418
1294,7300
1295,867
1296,7599
1297,2366
1298,97499
1299,2753
1300,2952
1301,485
1302,179
1303,2222
1304,2974
1305,385
1306,2555
1307,131
1308,20264
1309,166
1310,243
1311,618
1312,279
1313,44
1314,607
1315,30
1316,439
1317,3863
1318,445
1319,439
1320,354
1321,248
1322,20868
1323,33
1324,483
1325,14480
1326,1222
1327,18657
1328,607
1329,119
1330,1188
1331,1780
1332,36268
1333,882
1334,16721
1335,747
1336,14480
1337,7080
1338,28722
1339,15763
1340,6703
1341,11745
1342,305
1343,42813
1344,2285
1345,56
1346,48
1347,1324
1348,11718
1349,811
1350,39103
1351,3090
1352,121
1353,1054
1354,28282
1355,859
1356,3188
1357,14329
1358,809
1359,99
1360,6685
1361,11465
1362,13656
1363,8568
1364,373
1365,433
1366,618
1367,50
1368,14480
1369,452
1370,438
1371,970
1372,1916
1373,3863
1374,51748
1375,2395
1376,13057
1377,74
1378,14480
1379,607
1380,51748
1381,6499
1382,5818
1383,1134
1384,1641
1385,607
1386,859
1387,141
1388,45291
1389,35821
1390,520
1391,75
1392,5203
1393,3173
1394,685
1395,747
1396,52
1397,1631
1398,114
1399,16086
1400,58
1401,4724
1402,159
1403,14714
1404,172
1405,5397
1406,104
1407,350
1408,350
1409,145
1410,4436
1411,30327
1412,3388
1413,33
1414,10790
1415,444
1416,206753
1417,50666
1418,163
1419,9030
1420,121
1421,11469
1422,775
1423,1199
1424,389
1425,452
1426,2357
1427,8935
1428,377
1429,65
1430,1012
1431,45291
1432,1012
1433,14480
1434,12481
1435,371
1436,11718
1437,439
1438,11469
1439,561
1440,11469
1441,33
1442,37
1443,6030
1444,464
1445,45291
1446,607
1447,32
1448,8695
1449,3863
1450,809
1451,707
1452,474
1453,439
1454,1082
1455,13321
1456,637
1457,29053
1458,39
1459,17351
1460,14600
1461,14480
1462,621
1463,2712
1464,69062
1465,453
1466,1160
1467,4553
1468,433
1469,152
1470,14480
1471,15843
1472,249
1473,849
1474,1612
1475,2395
1476,8935
1477,158
1478,811
1479,379
1480,1733
1481,14480
1482,685
1483,14480
1484,2952
1485,1378
1486,14553
1487,61
1488,168
1489,92184
1490,252
1491,3863
1492,1267
1493,236
1494,439
1495,167
1496,2003
1497,182
1498,230815
1499,3311
1500,359
1501,2368
1502,445
1503,8568
1504,7714
1505,4294
1506,33
1507,691
1508,180
1509,14480
1510,29109
1511,163
1512,1399
1513,1054
1514,17229
1515,62
1516,4437
1517,4728
1518,70
1519,33
1520,1242
1521,1054
1522,8567
1523,10672
1524,453
1525,16086
1526,45291
1527,3239
1528,5824
1529,126
1530,651
1531,618
1532,8116
1533,775
1534,1198
1535,7889
1536,4360
1537,6503
1538,3051
1539,183
1540,14480
1541,1054
1542,69062
1543,14553
1544,1704
1545,47178
1546,2003
1547,2828
1548,3863
1549,919
1550,121
1551,11718
1552,859
1553,99
1554,379
1555,30
1556,2340
1557,9821
1558,566
1559,97499
1560,607
1561,2294
1562,33
1563,17497
1564,121
1565,524
1566,3863
1567,10544
1568,19
1569,3051
1570,322
1571,11465
1572,70
1573,11687
1574,2183
1575,6269
1576,15764
1577,341
1578,146
1579,961
1580,453
1581,2132
1582,4553
1583,5203
1584,254
1585,11469
1586,492
1587,1054
1588,11718
1589,353
1590,11495
1591,98265
1592,104
1593,36745
1594,48
1595,607
1596,3286
1597,180
1598,15959
1599,2651
1600,51
1601,95909
1602,385
1603,34117
1604,8695
1605,3863
1606,149
1607,166
1608,69062
1609,7080
1610,1019
1611,171
1612,880
1613,6425
1614,35821
1615,4713
1616,155
1617,50
1618,1033
1619,16086
1620,59
1621,4514
1622,719
1623,52727
1624,52727
1625,29694
1626,13656
1627,14480
1628,3688
1629,11465
1630,614
1631,57
1632,6262
1633,4883
1634,10257
1635,6030
1636,13321
1637,14480
1638,747
1639,2132
1640,37706
1641,1384
1642,14480
1643,508957
1644,13321
1645,14480
1646,403
1647,439
1648,6029
1649,4553
1650,1054
1651,15251
1652,772
1653,747
1654,530
1655,31418
1656,28780
1657,439
1658,595
1659,33
1660,146
1661,622
1662,1112
1663,2201
1664,486
1665,13321
1666,4524
1667,128
1668,485
1669,38168
1670,48979
1671,376
1672,69062
1673,10770
1674,155
1675,7080
1676,1659
1677,3173
1678,58
1679,6685
1680,425
1681,14480
1682,7300
1683,13384
1684,124
1685,15196
1686,70
1687,385
1688,74
1689,439
1690,2368
1691,13057
1692,50291
1693,17351
1694,234304
1695,607
1696,33
1697,48979
1698,930
1699,4553
1700,34
1701,11718
1702,2513
1703,15078
1704,4728
1705,439
1706,2709
1707,276
1708,357739
1709,20868
1710,3863
1711,6454
1712,11768
1713,1112
1714,56270
1715,166
1716,8428
1717,175
1718,698
1719,14480
1720,19077
1721,494
1722,5603
1723,1054
1724,10611
1725,6882
1726,834
1727,624
1728,11465
1729,775
1730,618
1731,118
1732,614
1733,866
1734,433
1735,33
1736,607
1737,2306
1738,107
1739,9122
1740,97499
1741,206753
1742,17497
1743,1906
1744,14142
1745,14390
1746,14480
1747,811
1748,5397
1749,403
1750,9821
1751,7080
1752,5603
1753,44
1754,2804
1755,16086
1756,721
1757,439
1758,322
1759,2868
1760,29
1761,1919
1762,590
1763,3651
1764,145903
1765,383
1766,1054
1767,3863
1768,11718
1769,70
1770,439
1771,49
1772,385
1773,464
1774,1127
1775,442
1776,243
1777,8567
1778,2480
1779,2952
1780,2003
1781,775
1782,439
1783,1054
1784,6685
1785,12481
1786,163
1787,607
1788,940
1789,36268
1790,22226
1791,3863
1792,7599
1793,252
1794,226
1795,7599
1796,69062
1797,607
1798,433
1799,163
1800,778
1801,6520
1802,778
1803,4640
1804,1812
1805,915
1806,385
1807,14480
1808,809
1809,9742
1810,33
1811,121
1812,4444
1813,2513
1814,30327
1815,1779
1816,464
1817,272
1818,6454
1819,69062
1820,69062
1821,14480
1822,618
1823,121
1824,15763
1825,14480
1826,33
1827,51789
1828,22971
1829,36745
1830,462
1831,52727
1832,106
1833,433
1834,2513
1835,52
1836,59
1837,1988
1838,48
1839,48
1840,169
1841,5146
1842,1054
1843,29053
1844,34
1845,1603
1846,15958
1847,34117
1848,13922
1849,383
1850,121
1851,389
1852,11718
1853,3895
1854,45645
1855,33
1856,2948
1857,2003
1858,10672
1859,1295
1860,1384
1861,652
1862,3078
1863,4508
1864,3634
1865,3651
1866,10672
1867,105304
1868,119647
1869,6030
1870,11469
1871,179
1872,80
1873,14480
1874,276
1875,1733
1876,5388
1877,1795
1878,59
1879,614
1880,11469
1881,433
1882,15764
1883,453
1884,31
1885,1790
1886,51
1887,1096
1888,439
1889,174
1890,453
1891,16086
1892,2641
1893,14480
1894,2368
1895,641
1896,14480
1897,6076
1898,867
1899,5855
1900,7080
1901,17229
1902,1134
1903,88677
1904,33
1905,8031
1906,607
1907,31575
1908,607
1909,164
1910,14480
1911,329354
1912,20656
1913,645
1914,59
1915,78503
1916,2952
1917,775
1918,1377
1919,33374
1920,10836
1921,1069
1922,453
1923,296235
1924,1661
1925,8116
1926,4147
1927,11718
1928,614
1929,22898
1930,6480
1931,17497
1932,13922
1933,6965
1934,1054
1935,12486
1936,1509
1937,485
1938,1054
1939,52727
1940,32846
1941,121
1942,179
1943,253
1944,15196
1945,54
1946,41
1947,1054
1948,29694
1949,12114
1950,397
1951,41
1952,445
1953,3651
1954,34
1955,31418
1956,453
1957,12486
1958,27085
1959,5203
1960,223
1961,8505
1962,6503
1963,1054
1964,14600
1965,1012
1966,298
1967,18488
1968,1765
1969,14480
1970,3626
1971,9742
1972,121
1973,3863
1974,6030
1975,445
1976,64492
1977,492
1978,33
1979,336
1980,9712
1981,14480
1982,1033
1983,809
1984,2641
1985,37
1986,775
1987,10051
1988,1760
1989,356
1990,1631
1991,59
1992,778
1993,276
1994,14480
1995,439
1996,433
1997,992
1998,6269
1999,114
2000,2368
2001,2848
2002,464
2003,1399
2004,1418
2005,14480
2006,29694
2007,15764
2008,38
2009,996
2010,14480
2011,607
2012,11495
2013,189
2014,2606
2015,3096
2016,15764
2017,15764
2018,120484
2019,309
2020,11495
2021,1461
2022,73
2023,439
2024,439
2025,8568
2026,51748
2027,16721
2028,39
2029,1180
2030,27906
2031,607
2032,2368
2033,15764
2034,69062
2035,2395
2036,992
2037,46
2038,28722
2039,707
2040,14480
2041,1454
2042,11745
2043,566
2044,249
2045,2764
2046,1302
2047,74
2048,69062
2049,3863
2050,11465
2051,6029
2052,33
2053,830
2054,397
2055,691
2056,14480
2057,14045
2058,15763
2059,778
2060,652
2061,673
2062,597
2063,1054
2064,5996
2065,14073
2066,43
2067,298
2068,4718
2069,466
2070,1033
2071,7599
2072,4436
2073,747
2074,992
2075,915
2076,6685
2077,413
2078,1072
2079,13321
2080,285
2081,48979
2082,11465
2083,11718
2084,691
2085,11465
2086,11718
2087,4553
2088,707
2089,132
2090,8568
2091,14480
2092,3250
2093,2146
2094,41
2095,8428
2096,203
2097,24
2098,145903
2099,62
2100,3863
2101,2839
2102,433
2103,11718
2104,618
2105,127
2106,45734
2107,992
2108,33
2109,724
2110,4553
2111,2678
2112,95909
2113,427
2114,778
2115,532
2116,70214
2117,14480
2118,12205
2119,3311
2120,33
2121,13057
2122,1124
2123,7864
2124,14480
2125,14480
2126,376
2127,6029
2128,121
2129,4010
2130,126
2131,52910
2132,4294
2133,69
2134,9122
2135,439
2136,6029
2137,1812
2138,2480
2139,35821
2140,119647
2141,3438
2142,37
2143,1221
2144,6503
2145,6029
2146,747
2147,50666
2148,692
2149,444
2150,5855
2151,1508
2152,31525
2153,13057
2154,29
2155,33
2156,377
2157,121
2158,15188
2159,29
2160,14480
2161,3223
2162,618
2163,293
2164,3521
2165,7889
2166,934
2167,2368
2168,9742
2169,7084
2170,11718
2171,5643
2172,6424
2173,11718
2174,42374
2175,20868
2176,11718
2177,51789
2178,1054
2179,16721
2180,16086
2181,88
2182,778
2183,4713
2184,49
2185,637
2186,28722
2187,373
2188,6503
2189,14480
2190,176
2191,14229
2192,40350
2193,721
2194,145903
2195,2003
2196,992
2197,1391
2198,166469
2199,1033
2200,3651
2201,5855
2202,439
2203,747
2204,2804
2205,2057
2206,33
2207,1392
2208,212549
2209,15764
2210,166
2211,50
2212,439
2213,43
2214,16763
2215,564
2216,69062
2217,97499
2218,721
2219,48
2220,2201
2221,11495
2222,14480
2223,901
2224,11718
2225,3993
2226,11720
2227,57
2228,2754
2229,5982
2230,37311
2231,271
2232,354
2233,295
2234,3239
2235,539
2236,637
2237,992
2238,14480
2239,1054
2240,8695
2241,14480
2242,2578
2243,3863
2244,14480
2245,385
2246,69062
2247,139
2248,276
2249,154527
2250,201
2251,672
2252,82
2253,106
2254,7165
2255,101871
2256,433
2257,8526
2258,114
2259,11718
2260,992
2261,50666
2262,2426
2263,14480
2264,6882
2265,5388
2266,778
2267,35836
2268,1012
2269,101871
2270,373
2271,672
2272,31418
2273,2716
2274,99
2275,22898
2276,276
